step,seen_samples,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
489,31296,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8078668200408998,0.566514398764893,0.16666666666666666,0.331114798784256,0.007577259559184313,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.2971165,0.39251017570495605,0.10498274117708206
490,31360,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8079400510204081,0.5666998481918153,0.16666666666666666,0.3319341540336609,0.009557673707604408,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.3050773,0.49795612692832947,0.10201524198055267
491,31424,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8081720977596741,0.5671257765142531,0.16666666666666666,0.2982269525527954,0.007579494267702103,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.3127818,0.4703080952167511,0.11226603388786316
492,31488,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8083079268292683,0.5673230492900351,0.16666666666666666,0.3498949110507965,0.008645099587738514,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.320476,0.2751668393611908,0.07945826649665833
493,31552,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8081896551724138,0.5671273311189277,0.16666666666666666,0.370113730430603,0.016028566285967827,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.3281324,0.3547053635120392,0.15414847433567047
494,31616,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.808356528340081,0.567560015729183,0.16666666666666666,0.3197600841522217,0.01247729454189539,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.3361933,0.2993641793727875,0.12981316447257996
495,31680,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8085227272727272,0.5680117620752129,0.16666666666666666,0.2975495755672455,0.012774640694260597,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.3442988,0.2291819006204605,0.14782141149044037
496,31744,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8086567540322581,0.5683340250864412,0.0,0.3075425624847412,0.007490368559956551,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.352066,0.08040442317724228,0.09506713598966599
497,31808,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8086959255533199,0.5684597223978889,0.0,0.2934918701648712,0.009037614800035954,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.359733,0.15565133094787598,0.11323875188827515
498,31872,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8088290662650602,0.5689069479416394,0.0,0.28274035453796387,0.008236715570092201,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.367255,0.2494521141052246,0.09963594377040863
499,31936,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8089929859719439,0.5693695240340622,0.0,0.31196117401123047,0.008995183743536472,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.3750887,0.10887617617845535,0.11804099380970001
500,32000,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.80909375,0.5695245318651951,0.16666666666666666,0.3044719994068146,0.006104552652686834,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.3825986,0.5094645023345947,0.08532437682151794
501,32064,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8092876746506986,0.5700425082846556,0.0,0.31264153122901917,0.013138293288648129,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.3943536,0.08801311999559402,0.14866483211517334
502,32128,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8093563247011952,0.5703064760498354,0.16666666666666666,0.30888333916664124,0.01344689354300499,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4022586,0.45796510577201843,0.14636151492595673
503,32192,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8092693836978131,0.5701754113951949,0.16666666666666666,0.32512637972831726,0.011837756261229515,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4106228,0.45542168617248535,0.13285809755325317
504,32256,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8093687996031746,0.5705339388111409,0.16666666666666666,0.3014408349990845,0.00838375836610794,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4182897,0.5214264392852783,0.10477752983570099
505,32320,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8092821782178218,0.5703076901840067,0.16666666666666666,0.29297706484794617,0.011187524534761906,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4262269,0.24790821969509125,0.13525214791297913
506,32384,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.809381175889328,0.5705345275392028,0.16666666666666666,0.2970205545425415,0.008371415548026562,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4336905,0.3865424394607544,0.08045966923236847
507,32448,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8094489644970414,0.5708549862356836,0.16666666666666666,0.28342750668525696,0.009886511601507664,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4414692,0.20169778168201447,0.11332937330007553
508,32512,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8095164862204725,0.5709472405626207,0.0,0.3132302761077881,0.011507435701787472,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4490464,0.11727660149335861,0.09952652454376221
509,32576,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8096758349705304,0.5713783233776988,0.0,0.27593275904655457,0.006665932014584541,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4569964,0.04688743129372597,0.07149604707956314
510,32640,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8097120098039216,0.5715373017171306,0.3333333333333333,0.27728167176246643,0.008230717852711678,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4644659,0.5555906891822815,0.10187365114688873
511,32704,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8097786203522505,0.5717303098327842,0.3333333333333333,0.3063547909259796,0.009989400394260883,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4722283,0.8154881596565247,0.08858132362365723
512,32768,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.809814453125,0.5719842228418952,0.3333333333333333,0.36672094464302063,0.01366004254668951,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.480238,0.42986464500427246,0.14628297090530396
513,32832,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8098196881091618,0.5719224970078449,0.16666666666666666,0.32339611649513245,0.012884321622550488,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4880795,0.29865631461143494,0.12583211064338684
514,32896,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8100072957198443,0.5724238399097623,0.0,0.2833547592163086,0.008622655645012856,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.4955971,0.06522434204816818,0.1008521169424057
515,32960,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8102245145631068,0.5729996695339616,0.3333333333333333,0.2659854590892792,0.010142792947590351,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5033174,0.48475754261016846,0.1323949545621872
516,33024,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8103500484496124,0.5733125674103609,0.3333333333333333,0.2966879904270172,0.014909517019987106,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5108807,0.34408196806907654,0.14009952545166016
517,33088,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8104448742746615,0.5734975108924965,0.0,0.31302037835121155,0.01396089419722557,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5188565,0.05735303834080696,0.14925488829612732
518,33152,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8105694980694981,0.5738360024130602,0.0,0.2922265827655792,0.019373945891857147,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5264866,0.07854010909795761,0.1931421458721161
519,33216,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8105130057803468,0.5737057844768522,0.5,0.352340430021286,0.019253995269536972,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5341294,0.7167521119117737,0.19540879130363464
520,33280,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8106370192307693,0.5739291093390589,0.0,0.3053209185600281,0.014986730180680752,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5421267,0.31314077973365784,0.15360863506793976
521,33344,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8108805182341651,0.5744077248907562,0.3333333333333333,0.2695600390434265,0.006770814303308725,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5498161,0.9092018008232117,0.08281959593296051
522,33408,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8110632183908046,0.5746725989486945,0.16666666666666666,0.3082641661167145,0.009031441994011402,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5575683,0.29613038897514343,0.09914110600948334
523,33472,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8112750956022945,0.5749514213537334,0.0,0.2900795638561249,0.00957944244146347,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.565151,0.26437339186668396,0.10619401931762695
524,33536,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8115159828244275,0.5754504608792947,0.16666666666666666,0.3023620545864105,0.014975782483816147,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5727234,0.1936715990304947,0.14150945842266083
525,33600,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8117857142857143,0.5759075734682373,0.0,0.28970399498939514,0.010964488610625267,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.580312,0.050688162446022034,0.1064884215593338
526,33664,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8119058935361216,0.5760584825497538,0.16666666666666666,0.29673081636428833,0.016279345378279686,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.587977,0.24721123278141022,0.12705783545970917
527,33728,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8119959677419355,0.5761939595638274,0.3333333333333333,0.3374326229095459,0.03449661284685135,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.5955257,0.5357685089111328,0.2699207067489624
528,33792,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.812204071969697,0.5763846190351775,0.0,0.34209030866622925,0.02399080991744995,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6032848,0.015655675902962685,0.1780274212360382
529,33856,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8124113894139886,0.5767007236227106,0.3333333333333333,0.2934631109237671,0.014643097296357155,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6112313,0.42331448197364807,0.11423861980438232
530,33920,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8126474056603774,0.5770739526497427,0.0,0.3035429120063782,0.014008055441081524,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6190126,0.06368144601583481,0.10886058956384659
531,33984,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.81282368173258,0.5772606499730256,0.16666666666666666,0.2798374891281128,0.019777687266469002,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6265929,0.2509845197200775,0.15257397294044495
532,34048,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8129699248120301,0.5773691493051044,0.3333333333333333,0.27824434638023376,0.016317175701260567,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6342144,0.4712192714214325,0.12160341441631317
533,34112,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8130569887429644,0.5773469843466763,0.0,0.37048646807670593,0.023575611412525177,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6418743,0.04377812519669533,0.21005374193191528
534,34176,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8132607677902621,0.5776441885375002,0.16666666666666666,0.3204820156097412,0.020026694983243942,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.649567,0.3030303716659546,0.1439894437789917
535,34240,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.813463785046729,0.5779594543502604,0.0,0.3436732590198517,0.019923849031329155,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.657228,0.037976257503032684,0.17788410186767578
536,34304,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8136368936567164,0.5783472612544095,0.3333333333333333,0.3001522123813629,0.014438442885875702,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6649573,0.5194532871246338,0.13772407174110413
537,34368,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8138675512104283,0.5787100318822157,0.0,0.33616894483566284,0.008726001717150211,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6729915,0.06517567485570908,0.0934758186340332
538,34432,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8140392657992565,0.5789616879060082,0.16666666666666666,0.2990293800830841,0.009330040775239468,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6809745,0.2619846761226654,0.08268345892429352
539,34496,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8142393320964749,0.5792074705612856,0.16666666666666666,0.3053556978702545,0.012521323747932911,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.6885867,0.7964499592781067,0.11817541718482971
540,34560,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8143229166666667,0.5793578780890866,0.0,0.2737513482570648,0.0059082224033772945,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.696419,0.2837482988834381,0.06761299073696136
541,34624,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8143773105360443,0.5794911555411176,0.3333333333333333,0.28787586092948914,0.006094546988606453,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7040594,0.8465065360069275,0.0732474997639656
542,34688,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8144315036900369,0.5797187500277632,0.0,0.3331543803215027,0.010510667227208614,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7118077,0.0972754955291748,0.09510699659585953
543,34752,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8143703959484346,0.5795197096328655,0.3333333333333333,0.3151741325855255,0.007181513588875532,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7194993,0.6823598742485046,0.10429544001817703
544,34816,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8143095128676471,0.5795292340160504,0.16666666666666666,0.2867218255996704,0.005268986336886883,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7271664,0.2648059129714966,0.07975370436906815
545,34880,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8141915137614679,0.5793173687682366,0.3333333333333333,0.314845472574234,0.006560949608683586,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7353609,1.07017183303833,0.09319562464952469
546,34944,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8141884157509157,0.5792851257605446,0.16666666666666666,0.3101666271686554,0.009091648273169994,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7430675,0.2965400516986847,0.12175337970256805
547,35008,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8143281535648994,0.5796542799799532,0.16666666666666666,0.28217315673828125,0.01069566048681736,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.750755,0.571194589138031,0.14474916458129883
548,35072,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8144673813868614,0.580205993569372,0.16666666666666666,0.345430463552475,0.01777624897658825,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.758528,0.2693244218826294,0.1984034776687622
549,35136,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8144922586520947,0.5803672365841451,0.16666666666666666,0.3358745276927948,0.016703782603144646,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.766042,0.3051133453845978,0.16282320022583008
550,35200,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8147159090909091,0.5809272908090173,0.0,0.30922752618789673,0.025185199454426765,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7738929,0.10882996767759323,0.2220141589641571
551,35264,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8149387477313974,0.5814139559830411,0.16666666666666666,0.26882269978523254,0.022692156955599785,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7816355,0.3806774914264679,0.22179287672042847
552,35328,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8151041666666666,0.5818944150449242,0.3333333333333333,0.2758689224720001,0.018357539549469948,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7893136,0.6705897450447083,0.18868403136730194
553,35392,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8151842224231465,0.5821941831624584,0.16666666666666666,0.3054802715778351,0.02020498923957348,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.7972229,0.5976892113685608,0.2270680069923401
554,35456,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.815235785198556,0.5823531557205562,0.0,0.29293614625930786,0.018266994506120682,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.8047562,0.0867963656783104,0.2108304649591446
555,35520,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8152027027027027,0.5824792140429245,0.3333333333333333,0.33794012665748596,0.017650984227657318,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.812669,0.4637099802494049,0.19543194770812988
556,35584,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8152821492805755,0.5827108014205332,0.3333333333333333,0.23725546896457672,0.011606510728597641,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.8203979,0.4818539321422577,0.11778116226196289
557,35648,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8153613105924596,0.582941507549676,0.16666666666666666,0.26743367314338684,0.004935238976031542,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.8282,0.42346644401550293,0.08716601133346558
558,35712,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.815440188172043,0.5831893595408737,0.0,0.30519944429397583,0.00908726453781128,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.835973,0.1443464756011963,0.13690431416034698
559,35776,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8155187835420393,0.5834156722238767,0.3333333333333333,0.31044360995292664,0.00820419006049633,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560801.8437486,0.6873986721038818,0.12360818684101105
